time,open,high,low,close,Volume,Volume MA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Plot,Plot,Developing Poc,Developing VA High,Developing VA Low,Plot,Plot,Shapes,MA,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Plot,Mayer Multiple,Strongly Overvalued,Weakly Overvalued,Weakly Undervalued,Strongly Undervalued,Plot,Plot,MA,Range High Percentile,Range High Percentile,Williams Vix Fix,Upper Band,Vix,Plot,RSI
2017-05-18T20:00:00-04:00,96.2,129.98,96.18,125.14,484632,201755.25,99.99,84.11999999999999,368.98,50.84,40.995000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.538654180592302,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.22919038701409
2017-05-19T20:00:00-04:00,125.04,129.34,121,123.63,201000,198193.45,101.10999999999997,84.11999999999999,351.85,50.84,40.995000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.394014785328405,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.4513057187327
2017-05-20T20:00:00-04:00,123.56,148.97,122,148.78,318300,193214.3,112.25499999999998,94.65000000000002,358.71,50.935,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,257.9238587839057,5.161357466848217,2.4,2.2,0.6,0.5,NaN,1.2751500928307977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.24424159851607
2017-05-21T20:00:00-04:00,148.86,184.22,131.22,160.1,644246,214954.95,130.055,112.66,350.94,50.947500000000005,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4139233529127315,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.01819674361637
2017-05-22T20:00:00-04:00,160.38,177.9,155.7,169.95,269468,217533.5,130.055,112.66,325.41,50.96750000000001,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5967384467445385,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.33260284651524
2017-05-23T20:00:00-04:00,169.9,202,167.7,196.06,361461,218283.2,138.945,121.55,320.02,51.03000000000001,41.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.265819548487715,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.94873252473229
2017-05-24T20:00:00-04:00,196.05,217.85,162.04,181.51,432858,228107.6,146.87,129.475,326.99,51.23250000000001,41.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.646970248484113,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.16189655231628
2017-05-25T20:00:00-04:00,181.4,199.99,140,163.8,442648,244666.2,146.87,129.475,304.5,51.660000000000004,41.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.977626510875264,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.37620030964712
2017-05-26T20:00:00-04:00,163.78,172,115.67,159.91,465246,260660.55,146.87,129.475,278.49,51.9725,41.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.751787380469859,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.23627044209415
2017-05-27T20:00:00-04:00,159.71,185,159.59,175.48,236040,261812,146.87,129.475,252.99,52.089999999999996,41.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,252.25276765730223,5.089784754429777,2.4,2.2,0.6,0.5,NaN,1.2591788218423077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.08123598479335
2017-05-28T20:00:00-04:00,175.48,199,167,194.82,218938,259045.25,149.925,129.475,287.23,56.3875,45.475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.503630808693601,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.00501500381213
2017-05-29T20:00:00-04:00,194.89,233.09,185,228.69,448806,274326.7,157.54500000000002,137.095,315.32,57.55,46.629999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.267119205161898,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.09793042379818
2017-05-30T20:00:00-04:00,228.67,234.76,215.42,229.14,350758,286104.05,158.38,137.93,292.95,58.21,46.724999999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.096354000383117,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.15578390961713
2017-05-31T20:00:00-04:00,229.15,238.97,206.02,221.91,345614,297341.3,160.485,140.035,280.04,58.28499999999999,47.144999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7422322277640845,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.31725766360327
2017-06-01T20:00:00-04:00,221.84,229.75,216.5,222.04,166390,301222.6,160.735,140.035,263.12,64.075,52.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.592193495335012,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.33919828094615
2017-06-02T20:00:00-04:00,221.95,227.5,218.56,224.95,110286,304084.85,160.735,140.035,285,65.3525,54.050000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5163534929344324,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.8560764146875
2017-06-03T20:00:00-04:00,224.95,249.04,224,245.5,212987,308166.3,165.76999999999998,145.07,276.37,65.3525,54.050000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,298.56160658478973,5.851333234023537,2.4,2.2,0.6,0.5,NaN,1.3826918964911332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.15331387863947
2017-06-04T20:00:00-04:00,245.48,248.98,241.2,248,148013,309205.8,165.76999999999998,145.305,269.2,65.3525,54.050000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.747832395061499,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.51696317884117
2017-06-05T20:00:00-04:00,247.99,269.36,247,264.22,321257,317629.05,177.93,155.835,266.27,65.555,54.050000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.948188044866925,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.72816669948719
2017-06-06T20:00:00-04:00,264.5,265.63,244.98,255.68,218438,319869.3,182.77,156.04000000000002,266.01,66.1175,54.050000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6008455594438145,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.72630377622309
2017-06-07T20:00:00-04:00,255.61,261,250,258.64,137032,302489.3,192.51500000000001,156.04000000000002,241.28,66.8775,54.050000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.515247214815083,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.2178868478541
2017-06-08T20:00:00-04:00,258.64,279.39,258.63,279.38,191165,301997.55,197.53,161.47,246.64,67.39,54.050000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.790901167279688,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.32751506630431
2017-06-09T20:00:00-04:00,279.39,358.46,278.03,340.2,424243,307294.7,237.065,201.01999999999998,238.81,68.3425,54.245000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.818140824069118,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.12995700821143
2017-06-10T20:00:00-04:00,340.13,355,317.05,343.01,251447,287654.75,237.065,202.33999999999995,202.86,68.85000000000001,54.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,338.5840413765767,6.652334503760981,2.4,2.2,0.6,0.5,NaN,1.4783812639634106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.32591806988685
2017-06-11T20:00:00-04:00,343.29,420,306.11,397.37,534975,300930.1,267.8349999999999,233.26,190.57,69.665,54.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.427018520352951,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.37808943428739
2017-06-12T20:00:00-04:00,397.36,400,363.71,388,244090,295061.55,267.8349999999999,233.39,224.04,69.7275,54.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.004077889678552,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.51079249101811
2017-06-13T20:00:00-04:00,388,394.47,315,341.7,373655,292101.4,267.8349999999999,233.625,205,70.33,54.315000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.988627391529518,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.46551965962021
2017-06-14T20:00:00-04:00,341.7,356.29,253,343.71,750499,307493.95,267.8349999999999,233.625,197.23,73.56,54.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.852195914308773,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.7194159182192
2017-06-15T20:00:00-04:00,343.71,364,314,354.26,256361,297049.7,289.795,233.625,167.72,76.11500000000001,54.57999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.859435409507977,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.0762948418662
2017-06-16T20:00:00-04:00,354.26,369,341.65,368.98,144135,292454.45,293.5,233.625,155.68,92.05499999999999,70.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.926061549259243,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.8940715646587
2017-06-17T20:00:00-04:00,368.99,381.66,340.11,351.85,156578,289336.45,302.5,233.8,190.87,92.61499999999998,70.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,269.29358236291216,5.499361911467854,2.4,2.2,0.6,0.5,NaN,1.306421757877329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.32027235748191
2017-06-18T20:00:00-04:00,351.84,362.5,346.88,358.71,103111,272051.7,313.01,234.11,227.01,103.4525,79.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.457205036554039,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.31836678873259
2017-06-19T20:00:00-04:00,358.71,365.79,325,350.94,209185,264973.05,313.01,234.11,194.74,121.3575,97.295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.203158011786945,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.75303924859173
2017-06-20T20:00:00-04:00,352,352,13,325.41,315484,263466.55,216.5,216.5,226.06,121.3575,97.295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7136788814410036,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.023809489808215
2017-06-21T20:00:00-04:00,327.36,336.68,305,320.02,149189,262606.5,216.5,216.5,216.6,130.2475,106.185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.532957499097006,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.509796375018745
2017-06-22T20:00:00-04:00,320.02,332.95,316.66,326.99,77464,260965.4,216.5,216.5,230.69,138.1725,114.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.528966186840112,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.975266162757116
2017-06-23T20:00:00-04:00,326.98,330.7,295.55,304.5,131645,256898.3,216.5,216.5,228.31,138.1725,114.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.132565087900135,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.66365267445284
2017-06-24T20:00:00-04:00,304.5,310,251.3,278.49,263521,262673.7,216.5,216.5,225.96,138.1725,114.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,156.34676632485872,3.711529811584787,2.4,2.2,0.6,0.5,NaN,0.9413608978646463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.46959866537769
2017-06-25T20:00:00-04:00,278.49,293,206.5,252.99,572230,275222.35,216.5,216.5,203.78,138.1725,114.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.317566619502031,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.33647254557192
2017-06-26T20:00:00-04:00,252.97,288.51,211,287.23,469357,287768.3,216.5,216.5,203.23,139.7,114.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6989626729683267,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.41629645134925
2017-06-27T20:00:00-04:00,287.27,323.69,260.11,315.32,401357,300984.55,216.5,216.5,202.94,147.32,121.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9819466228213076,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.90381714956013
2017-06-28T20:00:00-04:00,315.32,322.9,286.22,292.95,204003,301626.45,216.5,216.5,190.72,148.155,122.63499999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.63411941298334,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.23043382010916
2017-06-29T20:00:00-04:00,292.95,306.5,270.5,280.04,232339,292031.25,216.5,216.5,205.9,150.26,124.78999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4164260260318886,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.70664681870182
2017-06-30T20:00:00-04:00,280.03,281.98,253.23,263.12,179038,288410.8,216.5,216.5,196.95,150.385,124.78999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1608948580798812,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.5475129282651
2017-07-01T20:00:00-04:00,263.12,293.73,255.7,285,157972,269560.65,206.5,216.5,200.82,150.385,124.78999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133.00875622378646,3.3677573276786523,2.4,2.2,0.6,0.5,NaN,0.8459058472310839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.229519869705506
2017-07-02T20:00:00-04:00,285,285,273.07,276.37,103925,262552.4,203.735,216.5,225.73,155.42,129.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2147728098873136,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.52507864557216
2017-07-03T20:00:00-04:00,276.37,282.83,265,269.2,88401,248289.7,197.33,216.5,217.92,155.5375,129.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0844835695678796,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.097095648703814
2017-07-04T20:00:00-04:00,269.18,274.97,252.67,266.27,163620,218945.75,197.33,216.5,224,166.8825,139.985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0064024505561564,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.495503970073266
2017-07-05T20:00:00-04:00,266.27,275,261.59,266.01,86798,210467.6,197.33,216.5,220.72,169.40500000000003,139.985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9603341268065986,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.43883493011785
2017-07-06T20:00:00-04:00,266.01,266.97,235.01,241.28,177117,212116.7,197.33,216.5,251.85,174.27750000000003,139.985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.65066250083767,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.297342158079005
2017-07-07T20:00:00-04:00,241.27,249.5,231.25,246.64,135495,211062.55,189.395,216.5,263.96,179.5,145.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.674436382918046,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.833584394009186
2017-07-08T20:00:00-04:00,246.65,253.31,236,238.81,71492,209481.6,189.395,216.5,269.9,219.0425,184.83499999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.73862815614278,2.5575149021480943,2.4,2.2,0.6,0.5,NaN,0.5807543748553763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.20601785572863
2017-07-09T20:00:00-04:00,238.4,240.33,185.39,202.86,397407,218892.7,182.5,216.5,295.95,219.7025,184.83499999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1500259400004347,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.71943737824259
2017-07-10T20:00:00-04:00,201.65,216.5,175.56,190.57,526266,229431.8,256.12,216.5,295.26,250.54749999999996,215.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.000324342877656,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.828905003053137
2017-07-11T20:00:00-04:00,190.57,228.88,181,224.04,417507,242847.7,254.255,216.5,300.51,250.61249999999995,215.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3251843599074866,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.4556087449989
2017-07-12T20:00:00-04:00,224.01,227,193.07,205,226680,250308.5,253.13,216.5,309.65,250.72999999999996,216.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1059617208070045,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.154785505025046
2017-07-13T20:00:00-04:00,205,206.99,183.12,197.23,213134,254382.95,249.625,216.5,308.35,250.72999999999996,216.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.006561026242579,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.864786277892954
2017-07-14T20:00:00-04:00,197.23,198.97,167,167.72,261415,254277.65,245.345,216.5,296.66,261.71000000000004,216.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6925113035071777,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.386269248997905
